DPTO,MPIO,CODIGO_DE_LA_ARL,AÑO_DE_INFORME,MES_DE_INFORME,ACTIVEC,RELA_DEP,RELA_INDEP,PRESUACCIDETRASUCE,MUERTES_REPOR_AT,NUEVAPENSIOINVA_R_AT,NUEVAPENSIOINVA_R_EL,INCAPERMAPARCIAR_AT,INCAPERMAPARCIAR_EL
VICHADA,SANTA ROSALIA,1423,2024,10,2016102,52,1,0,0,0,0,0,0
BOLIVAR,MARIA LA BAJA,1423,2024,10,1970001,1,0,0,0,0,0,0,0
BOYACA,TUNJA,1423,2024,10,1469001,4,0,0,0,0,0,0,0
PUTUMAYO,SAN MIGUEL,1423,2024,10,3161001,0,0,0,0,0,0,0,0
HUILA,ALGECIRAS,1423,2024,10,5411201,0,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,10,3561101,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,10,1475101,10,0,0,0,0,0,0,0
CASANARE,AGUAZUL,1423,2024,10,1702001,7,2,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,5281601,2,0,0,0,0,0,0,0
ANTIOQUIA,CAUCASIA,1423,2024,10,2851101,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2011101,142,0,3,3,3,0,0,0
CHOCO,ISTMINA,1423,2024,10,2016102,1,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,4475201,9,0,0,0,0,0,0,0
PUTUMAYO,SIBUNDOY,1423,2024,10,3475201,2,0,0,0,0,0,0,0
HUILA,GARZON,1423,2024,10,2472101,0,0,0,0,0,0,0,0
NARIÑO,NARIÑO,1423,2024,10,1692001,2,0,0,0,0,0,0,0
HUILA,TESALIA,1423,2024,10,1841201,17,107,0,0,0,0,0,0
N. DE SANTANDER,TIBU,1423,2024,10,1475401,2,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,10,2014902,0,0,0,0,0,0,0,0
NARIÑO,BARBACOAS,1423,2024,10,1749001,0,0,0,0,0,0,0,0
MAGDALENA,ZONA BANANERA,1423,2024,10,3522401,12,0,0,0,0,0,0,0
SANTANDER,GIRON,1423,2024,10,1454101,11,0,0,0,0,0,0,0
ANTIOQUIA,LA UNION,1423,2024,10,3104002,5,0,0,0,0,0,0,0
BOYACA,VENTAQUEMADA,1423,2024,10,2563001,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,10,1474201,0,0,0,0,0,0,0,0
BOYACA,SATIVANORTE,1423,2024,10,1841201,40,54,0,0,0,0,0,0
CUNDINAMARCA,CHIA,1423,2024,10,2311001,1,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,1852201,0,1,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,10,4181101,1,0,0,0,0,0,0,0
CAQUETA,SAN VICENTE DEL CAGUAN,1423,2024,10,2016201,0,5,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,4501201,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,ZARZAL,1423,2024,10,1823001,18,2,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,2619001,0,0,0,0,0,0,0,0
BOYACA,SAMACA,1423,2024,10,3331201,15,0,0,0,0,0,0,0
BOYACA,SIACHOQUE,1423,2024,10,3492301,1,0,0,0,0,0,0,0
BOYACA,SUSACON,1423,2024,10,5711001,0,0,0,0,0,0,0,0
BOYACA,SAN EDUARDO,1423,2024,10,2851101,0,0,0,0,0,0,0,0
CALDAS,ANSERMA,1423,2024,10,2014102,4,0,0,0,0,0,0,0
TOLIMA,CHAPARRAL,1423,2024,10,1949101,0,1,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,1842101,0,0,0,0,0,0,0,0
CASANARE,OROCUE,1423,2024,10,4492301,1,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,10,1620101,1,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,10,2101101,10,0,0,0,0,0,0,0
NARIÑO,RICAURTE,1423,2024,10,4492301,10,0,0,0,0,0,0,0
PUTUMAYO,PUERTO GUZMAN,1423,2024,10,3869101,0,2,0,0,0,0,0,0
VALLE DEL CAUCA,CARTAGO,1423,2024,10,3108101,12,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,3329001,3,0,0,0,0,0,0,0
ANTIOQUIA,GIRARDOTA,1423,2024,10,1476101,3,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,10,2012601,55,0,5,5,5,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,4281101,4,1,0,0,0,0,0,0
CUNDINAMARCA,ANAPOIMA,1423,2024,10,1823001,8,1,0,0,0,0,0,0
ANTIOQUIA,SAN JUAN DE URABA,1423,2024,10,1949101,2,0,0,0,0,0,0,0
CAQUETA,LA MONTAÑITA,1423,2024,10,1841201,43,85,0,0,0,0,0,0
ATLANTICO,BARRANQUILLA,1423,2024,10,5842302,96,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,4329001,8,0,0,0,0,0,0,0
AMAZONAS,LETICIA,1423,2024,10,1477402,7,0,0,0,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1423,2024,10,2862201,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,1462001,8,0,0,0,0,0,0,0
CORDOBA,LOS CORDOBAS,1423,2024,10,1841301,9,13,0,0,0,0,0,0
CAUCA,ROSAS,1423,2024,10,1949901,0,0,0,0,0,0,0,0
CALDAS,NEIRA,1423,2024,10,5869201,0,0,0,0,0,0,0,0
TOLIMA,SUAREZ,1423,2024,10,3108101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SUBACHOQUE,1423,2024,10,1472201,10,0,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,1889001,19,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,2821101,29,0,0,0,0,0,0,0
CUNDINAMARCA,AGUA DE DIOS,1423,2024,10,1469001,0,0,0,0,0,0,0,0
CUNDINAMARCA,GACHETA,1423,2024,10,1841201,35,118,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,2551101,20,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,3251101,14,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2951101,11,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,10,3861001,0,32,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,10,3551101,13,0,0,0,0,0,0,0
SUCRE,SAN MARCOS,1423,2024,10,3360001,0,0,0,0,0,0,0,0
CUNDINAMARCA,TOCAIMA,1423,2024,10,1466401,31,0,0,0,0,0,0,0
CORDOBA,PUERTO LIBERTADOR,1423,2024,10,1476101,2,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2821101,872,295,1,1,1,0,0,0
VALLE DEL CAUCA,PRADERA,1423,2024,10,1889001,0,0,0,0,0,0,0,0
ANTIOQUIA,SAN JUAN DE URABA,1423,2024,10,5711001,11,0,0,0,0,0,0,0
META,SAN MARTIN,1423,2024,10,1749001,0,0,0,0,0,0,0,0
BOYACA,TOTA,1423,2024,10,1970001,0,0,0,0,0,0,0,0
CUNDINAMARCA,EL ROSAL,1423,2024,10,2011301,49,138,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,10,1475101,1,0,0,0,0,0,0,0
ANTIOQUIA,BETULIA,1423,2024,10,5432201,3,0,0,0,0,0,0,0
CAQUETA,EL PAUJIL,1423,2024,10,1841201,34,98,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,10,3561901,38,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,2551301,0,0,0,0,0,0,0,0
ANTIOQUIA,DON MATIAS,1423,2024,10,3473101,5,0,0,0,0,0,0,0
CESAR,AGUSTIN CODAZZI,1423,2024,10,2462001,3,0,0,0,0,0,0,0
MAGDALENA,CIENAGA,1423,2024,10,5433001,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2472301,122,1,1,1,1,0,0,0
CHOCO,EL LITORAL DEL SAN JUAN,1423,2024,10,2016102,2,0,0,0,0,0,0,0
ATLANTICO,PUERTO COLOMBIA,1423,2024,10,1949101,2,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,1649904,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA CALERA,1423,2024,10,1851301,8,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2012602,82,0,1,1,1,0,0,0
CUNDINAMARCA,TOCAIMA,1423,2024,10,1474101,3,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,5241001,0,0,0,0,0,0,0,0
ATLANTICO,SOLEDAD,1423,2024,10,1941201,0,0,0,0,0,0,0,0
CAUCA,MERCADERES,1423,2024,10,2014401,7,0,0,0,0,0,0,0
CUNDINAMARCA,GUASCA,1423,2024,10,1749001,7,0,0,0,0,0,0,0
MAGDALENA,FUNDACION,1423,2024,10,1473201,14,0,0,0,0,0,0,0
SANTANDER,SAN GIL,1423,2024,10,1642401,7,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,10,3932901,13,0,0,0,0,0,0,0
BOYACA,SAN JOSE DE PARE,1423,2024,10,2014401,12,0,0,0,0,0,0,0
CESAR,LA JAGUA DE IBIRICO,1423,2024,10,1472301,0,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,3861001,0,16,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,3561101,106,1,0,0,0,0,0,0
CALDAS,RIOSUCIO,1423,2024,10,3861001,0,9,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,3239601,0,0,0,0,0,0,0,0
SANTANDER,GAMBITA,1423,2024,10,5421001,0,0,0,0,0,0,0,0
SANTANDER,CIMITARRA,1423,2024,10,5421001,0,0,0,0,0,0,0,0
ANTIOQUIA,MARINILLA,1423,2024,10,5681001,1,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,2014101,1214,28,17,17,17,1,0,0
CUNDINAMARCA,VILLETA,1423,2024,10,1620101,0,0,0,0,0,0,0,0
RISARALDA,DOSQUEBRADAS,1423,2024,10,3452001,4,0,0,0,0,0,0,0
ARAUCA,SARAVENA,1423,2024,10,1841201,113,97,1,1,1,0,0,0
CUNDINAMARCA,TENJO,1423,2024,10,2551901,1,0,0,0,0,0,0,0
NARIÑO,IPIALES,1423,2024,10,1475301,14,0,0,0,0,0,0,0
SANTANDER,FLORIDABLANCA,1423,2024,10,5812901,4,0,0,0,0,0,0,0
LA GUAJIRA,BARRANCAS,1423,2024,10,5251101,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,10,3231001,0,0,0,0,0,0,0,0
BOYACA,CHIQUINQUIRA,1423,2024,10,5281901,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLETA,1423,2024,10,5081101,0,0,0,0,0,0,0,0
NARIÑO,EL TAMBO,1423,2024,10,1841501,0,0,0,0,0,0,0,0
TOLIMA,LIBANO,1423,2024,10,2862201,2,0,0,0,0,0,0,0
ANTIOQUIA,GUARNE,1423,2024,10,1749001,10,0,1,1,1,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,3161001,45,9,3,3,3,0,0,0
HUILA,GARZON,1423,2024,10,3131301,0,0,0,0,0,0,0,0
BOLIVAR,CARTAGENA,1423,2024,10,2475201,1036,3,0,0,0,0,0,0
CORDOBA,PURISIMA,1423,2024,10,1829902,0,1,0,0,0,0,0,0
ANTIOQUIA,ITAGUI,1423,2024,10,2741001,4,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,5869201,1,0,0,0,0,0,0,0
LA GUAJIRA,MAICAO,1423,2024,10,2862102,8,2,0,0,0,0,0,0
HUILA,PALERMO,1423,2024,10,2472301,2,0,0,0,0,0,0,0
CAUCA,ROSAS,1423,2024,10,5411101,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,2829201,0,0,0,0,0,0,0,0
ANTIOQUIA,SEGOVIA,1423,2024,10,1477301,3,0,0,0,0,0,0,0
CORDOBA,PURISIMA,1423,2024,10,1841201,57,48,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2862102,1973,1724,8,8,8,0,0,0
CUNDINAMARCA,CARMEN DE CARUPA,1423,2024,10,1829902,0,2,0,0,0,0,0,0
N. DE SANTANDER,CHINACOTA,1423,2024,10,1472401,0,0,0,0,0,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,1649902,0,0,0,0,0,0,0,0
SANTANDER,SOCORRO,1423,2024,10,5081101,5,0,0,0,0,0,0,0
LA GUAJIRA,DISTRACCION,1423,2024,10,2851101,0,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,2471901,0,0,0,0,0,0,0,0
CHOCO,ISTMINA,1423,2024,10,4016101,0,0,0,0,0,0,0,0
SANTANDER,PIEDECUESTA,1423,2024,10,5429001,142,0,1,1,1,0,0,0
N. DE SANTANDER,LOS PATIOS,1423,2024,10,1829902,1,5,0,0,0,0,0,0
SANTANDER,OIBA,1423,2024,10,5842302,0,0,0,0,0,0,0,0
CUNDINAMARCA,GUADUAS,1423,2024,10,2551901,3,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,10,3869101,1,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,10,5812902,0,0,0,0,0,0,0,0
CHOCO,MEDIO SAN JUAN,1423,2024,10,2522101,0,0,0,0,0,0,0,0
BOYACA,NOBSA,1423,2024,10,1561301,0,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,10,2101101,16,1,1,1,1,0,0,0
ANTIOQUIA,MEDELLIN,1423,2024,10,4511202,4,2,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,10,3321001,0,0,0,0,0,0,0,0
QUINDIO,CALARCA,1423,2024,10,4522101,5,0,0,0,0,0,0,0
ATLANTICO,PONEDERA,1423,2024,10,1829902,0,3,0,0,0,0,0,0
BOYACA,DUITAMA,1423,2024,10,2139201,6,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,1478101,10,0,0,0,0,0,0,0
BOYACA,RAMIRIQUI,1423,2024,10,1682001,7,1,0,0,0,0,0,0
META,ACACIAS,1423,2024,10,3331201,2,0,0,0,0,0,0,0
PUTUMAYO,VILLAGARZON,1423,2024,10,1620101,0,0,0,0,0,0,0,0
HUILA,LA PLATA,1423,2024,10,1791201,1,1,0,0,0,0,0,0
MAGDALENA,SANTA MARTA,1423,2024,10,3012501,2,0,0,0,0,0,0,0
ANTIOQUIA,JERICO,1423,2024,10,2602001,7,0,0,0,0,0,0,0
BOYACA,SORACA,1423,2024,10,3861001,10,2,0,0,0,0,0,0
LA GUAJIRA,ALBANIA,1423,2024,10,3109001,0,0,0,0,0,0,0,0
PUTUMAYO,ORITO,1423,2024,10,1466401,2,0,0,0,0,0,0,0
BOLIVAR,MARIA LA BAJA,1423,2024,10,4103001,0,0,0,0,0,0,0,0
ARAUCA,TAME,1423,2024,10,3869101,0,0,0,0,0,0,0,0
ARAUCA,ARAUCA,1423,2024,10,2465201,2,0,0,0,0,0,0,0
CASANARE,MANI,1423,2024,10,2331201,0,0,0,0,0,0,0,0
BOYACA,CERINZA,1423,2024,10,5051001,10,0,0,0,0,0,0,0
CUNDINAMARCA,CAPARRAPI,1423,2024,10,4466301,3,0,1,1,1,0,0,0
ANTIOQUIA,ARBOLETES,1423,2024,10,4411101,0,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,10,4293001,0,0,0,0,0,0,0,0
CUNDINAMARCA,NOCAIMA,1423,2024,10,1841201,29,90,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,4259901,23,0,0,0,0,0,0,0
LA GUAJIRA,SAN JUAN DEL CESAR,1423,2024,10,1691001,0,0,0,0,0,0,0,0
META,PUERTO LLERAS,1423,2024,10,2015001,2,0,0,0,0,0,0,0
ANTIOQUIA,SANTAFE DE ANTIOQUIA,1423,2024,10,4475201,4,0,0,0,0,0,0,0
SANTANDER,GUADALUPE,1423,2024,10,2851101,6,0,0,0,0,0,0,0
BOYACA,SOCHA,1423,2024,10,4239201,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,1475101,5,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,2011301,16,0,0,0,0,0,0,0
CAUCA,POPAYAN,1423,2024,10,3151201,2,0,0,0,0,0,0,0
SUCRE,SAN JUAN DE BETULIA,1423,2024,10,3561901,0,12,0,0,0,0,0,0
N. DE SANTANDER,CUCUTA,1423,2024,10,2951201,3,1,0,0,0,0,0,0
CORDOBA,PLANETA RICA,1423,2024,10,2331201,0,0,0,0,0,0,0,0
CUNDINAMARCA,LA MESA,1423,2024,10,1681001,1,0,0,0,0,0,0,0
CORDOBA,SAHAGUN,1423,2024,10,3107201,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,3161001,0,0,0,0,0,0,0,0
ANTIOQUIA,CAREPA,1423,2024,10,5421001,0,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,10,4321001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,4466401,0,0,0,0,0,0,0,0
CORDOBA,MONTERIA,1423,2024,10,3551901,4,0,0,0,0,0,0,0
NARIÑO,ANCUYA,1423,2024,10,3861001,23,50,0,0,0,0,0,0
SAN ANDRES,PROVIDENCIA,1423,2024,10,1841301,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2017001,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,2829201,109,0,0,0,0,0,0,0
CUNDINAMARCA,GACHETA,1423,2024,10,5711001,0,0,0,0,0,0,0,0
VICHADA,PUERTO CARREÑO,1423,2024,10,2104003,2,1,0,0,0,0,0,0
BOYACA,VENTAQUEMADA,1423,2024,10,4492103,1,28,0,0,0,0,0,0
CUNDINAMARCA,COTA,1423,2024,10,3932901,0,0,0,0,0,0,0,0
TOLIMA,SAN LUIS,1423,2024,10,5081101,17,0,1,1,1,0,0,0
CUNDINAMARCA,GACHETA,1423,2024,10,4101101,0,0,0,0,0,0,0,0
GUAINIA,INIRIDA,1423,2024,10,2951101,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,4532001,2303,88,1,1,1,0,0,0
MAGDALENA,EL RETEN,1423,2024,10,1949902,9,0,0,0,0,0,0,0
BOLIVAR,TURBACO,1423,2024,10,3562901,174,176,0,0,0,0,0,0
CESAR,MANAURE,1423,2024,10,3861001,11,91,0,0,0,0,0,0
BOYACA,MONIQUIRA,1423,2024,10,1477101,0,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,1823001,93,1540,0,0,0,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,2851101,20,0,0,0,0,0,0,0
ANTIOQUIA,SOPETRAN,1423,2024,10,5411101,0,0,0,0,0,0,0,0
ANTIOQUIA,TAMESIS,1423,2024,10,5411101,0,0,0,0,0,0,0,0
BOYACA,OTANCHE,1423,2024,10,1823001,0,0,0,0,0,0,0,0
SANTANDER,EL CARMEN DE CHUCURI,1423,2024,10,5842302,0,0,0,0,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1423,2024,10,4201201,0,1,0,0,0,0,0,0
ANTIOQUIA,PUERTO NARE,1423,2024,10,2016102,0,2,0,0,0,0,0,0
ANTIOQUIA,SANTA ROSA DE OSOS,1423,2024,10,1476101,1,0,0,0,0,0,0,0
BOYACA,MIRAFLORES,1423,2024,10,2011301,0,0,0,0,0,0,0,0
META,GRANADA,1423,2024,10,2466301,10,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,10,3382101,234,0,3,3,3,0,0,0
HUILA,NEIVA,1423,2024,10,1464301,28,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,1471102,4,0,0,0,0,0,0,0
RISARALDA,PEREIRA,1423,2024,10,4101101,2,0,0,0,0,0,0,0
CUNDINAMARCA,PACHO,1423,2024,10,2472301,0,0,0,0,0,0,0,0
CAQUETA,MILAN,1423,2024,10,3107201,2,0,0,0,0,0,0,0
HUILA,SAN AGUSTIN,1423,2024,10,3108101,5,0,0,0,0,0,0,0
HUILA,NEIVA,1423,2024,10,1477101,224,1,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,10,1855101,1,0,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,10,5383001,1,0,0,0,0,0,0,0
SANTANDER,BUCARAMANGA,1423,2024,10,3721001,12,0,0,0,0,0,0,0
SANTANDER,CHARALA,1423,2024,10,3360001,0,0,0,0,0,0,0,0
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,1423,2024,10,2108101,32,1,0,0,0,0,0,0
CESAR,AGUACHICA,1423,2024,10,2466901,0,0,0,0,0,0,0,0
VALLE DEL CAUCA,DAGUA,1423,2024,10,3861001,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,1423,2024,10,5351101,1,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO BERRIO,1423,2024,10,2853001,0,1,0,0,0,0,0,0
BOYACA,PAIPA,1423,2024,10,1711001,1,0,0,0,0,0,0,0
CAQUETA,BELEN DE LOS ANDAQUIES,1423,2024,10,2108101,2,0,0,0,0,0,0,0
SUCRE,SAN PEDRO,1423,2024,10,3382101,0,0,0,0,0,0,0,0
BOYACA,COMBITA,1423,2024,10,2551101,0,0,0,0,0,0,0,0
TOLIMA,IBAGUE,1423,2024,10,2879002,0,9,0,0,0,0,0,0
META,VILLAVICENCIO,1423,2024,10,2662101,86,0,0,0,0,0,0,0
ANTIOQUIA,YOLOMBO,1423,2024,10,2024001,212,0,3,3,3,0,0,0
CESAR,VALLEDUPAR,1423,2024,10,1620201,0,0,0,0,0,0,0,0
HUILA,LA ARGENTINA,1423,2024,10,3453001,2,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,1823001,89,101,1,1,1,0,0,0
BOYACA,SOGAMOSO,1423,2024,10,4492201,10,0,0,0,0,0,0,0
BOYACA,AQUITANIA,1423,2024,10,2551301,4,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,4492102,17,0,0,0,0,0,0,0
SANTANDER,CURITI,1423,2024,10,2559001,1,0,0,0,0,0,0,0
ANTIOQUIA,ENVIGADO,1423,2024,10,1471101,68,0,0,0,0,0,0,0
CUNDINAMARCA,PARATEBUENO,1423,2024,10,2014501,7,0,0,0,0,0,0,0
CUNDINAMARCA,GUASCA,1423,2024,10,1681001,5,0,0,0,0,0,0,0
SAN ANDRES,SAN ANDRES,1423,2024,10,3275001,1,0,0,0,0,0,0,0
TOLIMA,AMBALEMA,1423,2024,10,2014101,4,0,0,0,0,0,0,0
CUNDINAMARCA,FUNZA,1423,2024,10,1471901,0,0,0,0,0,0,0,0
CHOCO,RIOSUCIO (2),1423,2024,10,1829902,0,24,0,0,0,0,0,0
META,PUERTO LOPEZ,1423,2024,10,2016102,319,0,1,1,1,0,0,0
QUINDIO,MONTENEGRO,1423,2024,10,2014501,28,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,3110401,14,4,1,1,1,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,1941201,2,0,0,0,0,0,0,0
CASANARE,YOPAL,1423,2024,10,3311001,33,0,0,0,0,0,0,0
NARIÑO,PASTO,1423,2024,10,5351301,6,0,0,0,0,0,0,0
VALLE DEL CAUCA,GUADALAJARA DE BUGA,1423,2024,10,3282101,5,0,0,0,0,0,0,0
ANTIOQUIA,RIONEGRO,1423,2024,10,2016103,6,0,1,1,1,0,0,0
N. DE SANTANDER,TIBU,1423,2024,10,2462001,0,0,0,0,0,0,0,0
BOYACA,GARAGOA,1423,2024,10,2475201,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,4492201,9,0,0,0,0,0,0,0
BOYACA,CHITARAQUE,1423,2024,10,1841501,2,0,0,0,0,0,0,0
CASANARE,MONTERREY,1423,2024,10,2016101,0,0,0,0,0,0,0,0
SUCRE,COROZAL,1423,2024,10,1692001,3,0,0,0,0,0,0,0
VALLE DEL CAUCA,BUGALAGRANDE,1423,2024,10,3102001,0,0,0,0,0,0,0,0
BOGOTA,"BOGOTA, D.C.",1423,2024,10,2014301,0,0,0,0,0,0,0,0
SANTANDER,GsEPSA,1423,2024,10,4492101,0,0,0,0,0,0,0,0
CUNDINAMARCA,SOPO,1423,2024,10,3960101,4,0,0,0,0,0,0,0
ANTIOQUIA,SAN PEDRO,1423,2024,10,2466301,0,0,0,0,0,0,0,0
TOLIMA,AMBALEMA,1423,2024,10,2011201,2,0,0,0,0,0,0,0
QUINDIO,SALENTO,1423,2024,10,3561101,7,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO NARE,1423,2024,10,3611001,2,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,1423,2024,10,2465301,7,0,0,0,0,0,0,0
CAUCA,LA SIERRA,1423,2024,10,1949902,0,19,0,0,0,0,0,0
META,GRANADA,1423,2024,10,2014101,29,0,0,0,0,0,0,0
CALDAS,MANIZALES,1423,2024,10,3432202,1,0,0,0,0,0,0,0
ANTIOQUIA,LA ESTRELLA,1423,2024,10,2563001,7,0,0,0,0,0,0,0
BOLIVAR,MOMPOS,1423,2024,10,2862101,0,0,0,0,0,0,0,0
SANTANDER,BARRANCABERMEJA,1423,2024,10,2472101,24,7,0,0,0,0,0,0
CORDOBA,CIENAGA DE ORO,1423,2024,10,1561301,0,0,0,0,0,0,0,0
QUINDIO,ARMENIA,1423,2024,10,1649201,65,0,0,0,0,0,0,0
HUILA,PITALITO,1423,2024,10,1475401,1,0,0,0,0,0,0,0
CUNDINAMARCA,TENJO,1423,2024,10,3475201,0,0,0,0,0,0,0,0
LA GUAJIRA,SAN JUAN DEL CESAR,1423,2024,10,4475201,1,0,0,0,0,0,0,0
LA GUAJIRA,RIOHACHA,1423,2024,10,2551301,17,0,1,1,1,0,0,0
BOLIVAR,TURBANA,1423,2024,10,2014501,0,0,0,0,0,0,0,0
QUINDIO,MONTENEGRO,1423,2024,10,1454101,1,0,0,0,0,0,0,0
VALLE DEL CAUCA,CALI,1423,2024,10,4201201,1,0,0,0,0,0,0,0
N. DE SANTANDER,SALAZAR,1423,2024,10,3108401,0,0,0,0,0,0,0,0
ANTIOQUIA,PUERTO NARE,1423,2024,10,5960901,0,0,0,0,0,0,0,0
SUCRE,SAN JUAN DE BETULIA,1423,2024,10,3360001,10,0,0,0,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,1423,2024,10,2012701,30,0,0,0,0,0,0,0
VALLE DEL CAUCA,YOTOCO,1423,2024,10,1620201,1,6,0,0,0,0,0,0
MAGDALENA,PIVIJAY,1423,2024,10,1692001,2,0,0,0,0,0,0,0
CUNDINAMARCA,GUAYABAL DE SIQUIMA,1423,2024,10,1682001,0,0,0,0,0,0,0,0
CUNDINAMARCA,FUSAGASUGA,1423,2024,10,1475202,2,0,0,0,0,0,0,0
CHOCO,QUIBDO,1423,2024,10,2813001,7,0,0,0,0,0,0,0
